Exchange,Symbol,Company Name,Token,Series/Group
BSE,SEALMATIC,SEALMATIC,543782,BSE_EQ
BSE,SEAMECLTD,SEAMECLTD,526807,BSE_EQ
BSE,SEASONST,SEASONST,514264,BSE_EQ
BSE,SEATV,SEATV,533268,BSE_EQ
BSE,SECMARK,SECMARK,543234,BSE_EQ
BSE,SECURKLOUD,SECURKLOUD,512161,BSE_EQ
BSE,SEDEMAC,SEDEMAC,544723,BSE_EQ
BSE,SEEMAX,SEEMAX,544813,BSE_EQ
BSE,SEIL,SEIL,539921,BSE_EQ
BSE,SEJALLTD,SEJALLTD,532993,BSE_EQ
BSE,SEKURITIND,SEKURITIND,515043,BSE_EQ
BSE,SEL,SEL,509423,BSE_EQ
BSE,SELECTIPO,SELECTIPO,544376,BSE_EQ
BSE,SELECTRIC,SELECTRIC,544786,BSE_EQ
BSE,SELMC,SELMC,532886,BSE_EQ
BSE,SEMAC,SEMAC,505368,BSE_EQ
BSE,SEML,SEML,543515,BSE_EQ
BSE,SENCO,SENCO,543936,BSE_EQ
BSE,SENORES,SENORES,544319,BSE_EQ
BSE,SENSEX1,SENSEX1,532985,BSE_EQ
BSE,SENSEXADD,SENSEXADD,543947,BSE_EQ
BSE,SENSEXAXIS,SENSEXAXIS,543853,BSE_EQ
BSE,SENSEXBEES,SENSEXBEES,538683,BSE_EQ
BSE,SENSEXBETA,SENSEXBETA,539312,BSE_EQ
BSE,SENSEXETF,SENSEXETF,543999,BSE_EQ
BSE,SENSEXIETF,SENSEXIETF,555555,BSE_EQ
BSE,SEPC,SEPC,532945,BSE_EQ
BSE,SERA,SERA,512399,BSE_EQ
BSE,SESHACHAL,SESHACHAL,531794,BSE_EQ
BSE,SESHAPAPER,SESHAPAPER,502450,BSE_EQ
BSE,SETCO,SETCO,505075,BSE_EQ
BSE,SETFBSE100,SETFBSE100,539031,BSE_EQ
BSE,SETFGOLD,SETFGOLD,590098,BSE_EQ
BSE,SETFNIF50,SETFNIF50,590138,BSE_EQ
BSE,SETFNIFBK,SETFNIFBK,590137,BSE_EQ
BSE,SETFSN50,SETFSN50,541972,BSE_EQ
BSE,SETL,SETL,544333,BSE_EQ
BSE,SETUINFRA,SETUINFRA,533605,BSE_EQ
BSE,SEVL,SEVL,544428,BSE_EQ
BSE,SEYAIND,SEYAIND,524324,BSE_EQ
BSE,SFL,SFL,540203,BSE_EQ
BSE,SFMP34DD,SFMP34DD,543206,BSE_EQ
BSE,SFMP34DR,SFMP34DR,543204,BSE_EQ
BSE,SFMP34GD,SFMP34GD,543205,BSE_EQ
BSE,SFMP34GR,SFMP34GR,543203,BSE_EQ
BSE,SFMP46DD,SFMP46DD,543316,BSE_EQ
BSE,SFMP46DR,SFMP46DR,543314,BSE_EQ
BSE,SFMP46GD,SFMP46GD,543315,BSE_EQ
BSE,SFMP46GR,SFMP46GR,543313,BSE_EQ
BSE,SFMP51DD,SFMP51DD,543362,BSE_EQ
BSE,SFMP51DR,SFMP51DR,543360,BSE_EQ
BSE,SFMP51GD,SFMP51GD,543361,BSE_EQ
BSE,SFMP51GR,SFMP51GR,543359,BSE_EQ
BSE,SFMP52DD,SFMP52DD,543371,BSE_EQ
BSE,SFMP52DR,SFMP52DR,543369,BSE_EQ
BSE,SFMP52GD,SFMP52GD,543370,BSE_EQ
BSE,SFMP52GR,SFMP52GR,543368,BSE_EQ
BSE,SFMP53DD,SFMP53DD,543382,BSE_EQ
BSE,SFMP53DR,SFMP53DR,543380,BSE_EQ
BSE,SFMP53GD,SFMP53GD,543381,BSE_EQ
BSE,SFMP53GR,SFMP53GR,543379,BSE_EQ
BSE,SFMP54DD,SFMP54DD,543395,BSE_EQ
BSE,SFMP54DR,SFMP54DR,543393,BSE_EQ
BSE,SFMP54GD,SFMP54GD,543394,BSE_EQ
BSE,SFMP54GR,SFMP54GR,543392,BSE_EQ
BSE,SFMP55DD,SFMP55DD,543409,BSE_EQ
BSE,SFMP55DR,SFMP55DR,543407,BSE_EQ
BSE,SFMP55GD,SFMP55GD,543408,BSE_EQ
BSE,SFMP55GR,SFMP55GR,543406,BSE_EQ
BSE,SFMP57DD,SFMP57DD,543424,BSE_EQ
BSE,SFMP57DR,SFMP57DR,543422,BSE_EQ
BSE,SFMP57GD,SFMP57GD,543423,BSE_EQ
BSE,SFMP57GR,SFMP57GR,543421,BSE_EQ
BSE,SFMP58DD,SFMP58DD,543448,BSE_EQ
BSE,SFMP58DR,SFMP58DR,543446,BSE_EQ
BSE,SFMP58GD,SFMP58GD,543447,BSE_EQ
BSE,SFMP58GR,SFMP58GR,543445,BSE_EQ
BSE,SFMP60DD,SFMP60DD,543469,BSE_EQ
BSE,SFMP60DR,SFMP60DR,543467,BSE_EQ
BSE,SFMP60GD,SFMP60GD,543468,BSE_EQ
BSE,SFMP60GR,SFMP60GR,543466,BSE_EQ
BSE,SFMP67DD,SFMP67DD,543567,BSE_EQ
BSE,SFMP67DR,SFMP67DR,543565,BSE_EQ
BSE,SFMP67GD,SFMP67GD,543566,BSE_EQ
BSE,SFMP67GR,SFMP67GR,543564,BSE_EQ
BSE,SFPIL,SFPIL,526532,BSE_EQ
BSE,SFSL,SFSL,543519,BSE_EQ
BSE,SFTL,SFTL,501479,BSE_EQ
BSE,SGFIN,SGFIN,539199,BSE_EQ
BSE,SGFRL,SGFRL,543391,BSE_EQ
BSE,SGIL,SGIL,541929,BSE_EQ
BSE,SGL,SGL,532730,BSE_EQ
BSE,SGLRES,SGLRES,526544,BSE_EQ
BSE,SGMART,SGMART,512329,BSE_EQ
BSE,SGNTE,SGNTE,531812,BSE_EQ
BSE,SGRL,SGRL,540737,BSE_EQ
BSE,SHADOWFAX,SHADOWFAX,544685,BSE_EQ
BSE,SHAH,SHAH,533275,BSE_EQ
BSE,SHAHALLOYS,SHAHALLOYS,513436,BSE_EQ
BSE,SHAHCON,SHAHCON,509870,BSE_EQ
BSE,SHAHFOOD,SHAHFOOD,519031,BSE_EQ
BSE,SHAHISHIP,SHAHISHIP,526508,BSE_EQ
BSE,SHAHLON,SHAHLON,542862,BSE_EQ
BSE,SHAILY,SHAILY,501423,BSE_EQ
BSE,SHAKTIPR,SHAKTIPR,526841,BSE_EQ
BSE,SHAKTIPUMP,SHAKTIPUMP,531431,BSE_EQ
BSE,SHALBY,SHALBY,540797,BSE_EQ
BSE,SHALIWIR,SHALIWIR,532455,BSE_EQ
BSE,SHALPAINTS,SHALPAINTS,509874,BSE_EQ
BSE,SHALPRO,SHALPRO,512499,BSE_EQ
BSE,SHANGAR,SHANGAR,540259,BSE_EQ
BSE,SHANKARA,SHANKARA,540425,BSE_EQ
BSE,SHANMUGA,SHANMUGA,544365,BSE_EQ
BSE,SHANTIDENM,SHANTIDENM,544059,BSE_EQ
BSE,SHANTIGEAR,SHANTIGEAR,522034,BSE_EQ
BSE,SHANTIGOLD,SHANTIGOLD,544459,BSE_EQ
BSE,SHANTIGURU,SHANTIGURU,534708,BSE_EQ
BSE,SHAQUAK,SHAQUAK,531925,BSE_EQ
BSE,SHARDACROP,SHARDACROP,538666,BSE_EQ
BSE,SHARDAMOTR,SHARDAMOTR,535602,BSE_EQ
BSE,SHARDUL,SHARDUL,512393,BSE_EQ
BSE,SHAREINDIA,SHAREINDIA,540725,BSE_EQ
BSE,SHARIABEES,SHARIABEES,590109,BSE_EQ
BSE,SHARIKA,SHARIKA,540786,BSE_EQ
BSE,SHARMEH,SHARMEH,524548,BSE_EQ
BSE,SHARPINV,SHARPINV,538212,BSE_EQ
BSE,SHARPLINE,SHARPLINE,543341,BSE_EQ
BSE,SHARVAYA,SHARVAYA,544506,BSE_EQ
BSE,SHASHANK,SHASHANK,540221,BSE_EQ
BSE,SHASHIJIT,SHASHIJIT,540147,BSE_EQ
BSE,SHAWGELTIN,SHAWGELTIN,526739,BSE_EQ
BSE,SHAYONAENG,SHAYONAENG,544686,BSE_EQ
BSE,SHBAJRG,SHBAJRG,526981,BSE_EQ
BSE,SHEKHAWATI,SHEKHAWATI,533301,BSE_EQ
BSE,SHELTER,SHELTER,543963,BSE_EQ
BSE,SHEMAROO,SHEMAROO,538685,BSE_EQ
BSE,SHENTRA,SHENTRA,530757,BSE_EQ
BSE,SHERVANI,SHERVANI,526117,BSE_EQ
BSE,SHESHAINDS,SHESHAINDS,539111,BSE_EQ
BSE,SHETR,SHETR,526137,BSE_EQ
BSE,SHGANEL,SHGANEL,530797,BSE_EQ
BSE,SHHARICH,SHHARICH,524336,BSE_EQ
BSE,SHIKHAR,SHIKHAR,526883,BSE_EQ
BSE,SHIKHARLETR,SHIKHARLETR,507952,BSE_EQ
BSE,SHILCTECH,SHILCTECH,531201,BSE_EQ
BSE,SHILGRAVQ,SHILGRAVQ,513709,BSE_EQ
BSE,SHILINDORE,SHILINDORE,544080,BSE_EQ
BSE,SHILPAMED,SHILPAMED,530549,BSE_EQ
BSE,SHINDL,SHINDL,519397,BSE_EQ
BSE,SHINEFASH,SHINEFASH,543244,BSE_EQ
BSE,SHIPWAVES,SHIPWAVES,544646,BSE_EQ
BSE,SHISHIND,SHISHIND,540693,BSE_EQ
BSE,SHIVA,SHIVA,539593,BSE_EQ
BSE,SHIVAAGRO,SHIVAAGRO,530433,BSE_EQ
BSE,SHIVACEM,SHIVACEM,532323,BSE_EQ
BSE,SHIVAEXPO,SHIVAEXPO,540072,BSE_EQ
BSE,SHIVAGR,SHIVAGR,522237,BSE_EQ
BSE,SHIVALIK,SHIVALIK,539148,BSE_EQ
BSE,SHIVAM,SHIVAM,544165,BSE_EQ
BSE,SHIVAMAUTO,SHIVAMAUTO,532776,BSE_EQ
BSE,SHIVAMILLS,SHIVAMILLS,540961,BSE_EQ
BSE,SHIVATEX,SHIVATEX,511108,BSE_EQ
BSE,SHIVKAMAL,SHIVKAMAL,539683,BSE_EQ
BSE,SHIVTEXCHEM,SHIVTEXCHEM,544272,BSE_EQ
BSE,SHK,SHK,539450,BSE_EQ
BSE,SHKALYN,SHKALYN,532083,BSE_EQ
BSE,SHKARTP,SHKARTP,516106,BSE_EQ
BSE,SHLOKKA,SHLOKKA,544582,BSE_EQ
BSE,SHOORA,SHOORA,543970,BSE_EQ
BSE,SHOPERSTOP,SHOPERSTOP,532638,BSE_EQ
BSE,SHPLPUNE,SHPLPUNE,544090,BSE_EQ
BSE,SHRAAITECH,SHRAAITECH,543976,BSE_EQ
BSE,SHRADDHA,SHRADDHA,531771,BSE_EQ
BSE,SHRAJOI,SHRAJOI,530295,BSE_EQ
BSE,SHRAJSYNQ,SHRAJSYNQ,503837,BSE_EQ
BSE,SHRDAIS,SHRDAIS,513548,BSE_EQ
BSE,SHREDIGCEM,SHREDIGCEM,502180,BSE_EQ
BSE,SHREE,SHREE,544083,BSE_EQ
BSE,SHREECEM,SHREECEM,500387,BSE_EQ
BSE,SHREEGANES,SHREEGANES,539470,BSE_EQ
BSE,SHREEJISPG,SHREEJISPG,544490,BSE_EQ
BSE,SHREENATH,SHREENATH,544372,BSE_EQ
BSE,SHREEPAC,SHREEPAC,527005,BSE_EQ
BSE,SHREEPUSHK,SHREEPUSHK,539334,BSE_EQ
BSE,SHREERAMA,SHREERAMA,532310,BSE_EQ
BSE,SHREEREF,SHREEREF,544458,BSE_EQ
BSE,SHREESEC,SHREESEC,538975,BSE_EQ
BSE,SHREESHAY,SHREESHAY,541112,BSE_EQ
BSE,SHREMETAL,SHREMETAL,531962,BSE_EQ
BSE,SHRENTI,SHRENTI,503696,BSE_EQ
BSE,SHREYANIND,SHREYANIND,516016,BSE_EQ
BSE,SHREYASI,SHREYASI,526335,BSE_EQ
BSE,SHRICON,SHRICON,508961,BSE_EQ
BSE,SHRIDINE,SHRIDINE,503804,BSE_EQ
BSE,SHRIGANG,SHRIGANG,523309,BSE_EQ
BSE,SHRIKRISH,SHRIKRISH,531080,BSE_EQ
BSE,SHRINGARMS,SHRINGARMS,544512,BSE_EQ
BSE,SHRINIWAS,SHRINIWAS,538897,BSE_EQ
BSE,SHRIPISTON,SHRIPISTON,544344,BSE_EQ
BSE,SHRIRAMFIN,SHRIRAMFIN,511218,BSE_EQ
BSE,SHRIRAMPPS,SHRIRAMPPS,543419,BSE_EQ
BSE,SHRISTI,SHRISTI,511411,BSE_EQ
BSE,SHRJAGP,SHRJAGP,512453,BSE_EQ
BSE,SHRMFGC,SHRMFGC,503863,BSE_EQ
BSE,SHRYDUS,SHRYDUS,511493,BSE_EQ
BSE,SHTL,SHTL,544607,BSE_EQ
BSE,SHUBHAM,SHUBHAM,542019,BSE_EQ
BSE,SHUKJEW,SHUKJEW,523790,BSE_EQ
BSE,SHUKRAPHAR,SHUKRAPHAR,524632,BSE_EQ
BSE,SHVFL,SHVFL,532007,BSE_EQ
BSE,SHVSUIT,SHVSUIT,521003,BSE_EQ
BSE,SHYAM,SHYAM,512060,BSE_EQ
BSE,SHYAMACOMP,SHYAMACOMP,531219,BSE_EQ
BSE,SHYAMCENT,SHYAMCENT,539252,BSE_EQ
BSE,SHYAMMETL,SHYAMMETL,543299,BSE_EQ
BSE,SHYAMTEL,SHYAMTEL,517411,BSE_EQ
BSE,SHYMINV,SHYMINV,505515,BSE_EQ
BSE,SIBARAUT,SIBARAUT,520141,BSE_EQ
BSE,SICAGEN,SICAGEN,533014,BSE_EQ
BSE,SICALLOG,SICALLOG,520086,BSE_EQ
BSE,SICAPIT,SICAPIT,530907,BSE_EQ
BSE,SICL,SICL,531640,BSE_EQ
BSE,SIDDHA,SIDDHA,530439,BSE_EQ
BSE,SIDDHEGA,SIDDHEGA,526877,BSE_EQ
BSE,SIDH,SIDH,539983,BSE_EQ
BSE,SIEL,SIEL,519234,BSE_EQ
BSE,SIEMENS,SIEMENS,500550,BSE_EQ
BSE,SIGACHI,SIGACHI,543389,BSE_EQ
BSE,SIGIND,SIGIND,512131,BSE_EQ
BSE,SIGMA,SIGMA,543917,BSE_EQ
BSE,SIGMAADV,SIGMAADV,532408,BSE_EQ
BSE,SIGNATURE,SIGNATURE,543990,BSE_EQ
BSE,SIGNGCL,SIGNGCL,507663,BSE_EQ
BSE,SIGNPOST,SIGNPOST,544117,BSE_EQ
BSE,SIHORA,SIHORA,544585,BSE_EQ
BSE,SIIL,SIIL,540132,BSE_EQ
BSE,SIKA,SIKA,523606,BSE_EQ
BSE,SIL,SIL,530017,BSE_EQ
BSE,SILINV,SILINV,521194,BSE_EQ
BSE,SILL,SILL,544810,BSE_EQ
BSE,SILVER,SILVER,543471,BSE_EQ
BSE,SILVER360,SILVER360,544389,BSE_EQ
BSE,SILVERADD,SILVERADD,543572,BSE_EQ
BSE,SILVERAG,SILVERAG,543922,BSE_EQ
BSE,SILVERBEES,SILVERBEES,590145,BSE_EQ
BSE,SILVERBETA,SILVERBETA,543900,BSE_EQ
BSE,SILVERBND,SILVERBND,544639,BSE_EQ
BSE,SILVERCASE,SILVERCASE,544384,BSE_EQ
BSE,SILVERIETF,SILVERIETF,543452,BSE_EQ
BSE,SILVERO,SILVERO,512197,BSE_EQ
BSE,SILVERPRL,SILVERPRL,543536,BSE_EQ
BSE,SILVERTUC,SILVERTUC,543525,BSE_EQ
BSE,SILVOAK,SILVOAK,531635,BSE_EQ
BSE,SIMANDHAR,SIMANDHAR,544662,BSE_EQ
BSE,SIMBHALS,SIMBHALS,539742,BSE_EQ
BSE,SIMMOND,SIMMOND,507998,BSE_EQ
BSE,SIMPLEXCAS,SIMPLEXCAS,513472,BSE_EQ
BSE,SIMPLEXINF,SIMPLEXINF,523838,BSE_EQ
BSE,SIMPLXMIL,SIMPLXMIL,533018,BSE_EQ
BSE,SIMPLXPAP,SIMPLXPAP,533019,BSE_EQ
BSE,SIMPLXREA,SIMPLXREA,503229,BSE_EQ
BSE,SIMRAN,SIMRAN,519566,BSE_EQ
BSE,SINCLAIR,SINCLAIR,523023,BSE_EQ
BSE,SINDHUTRAD,SINDHUTRAD,532029,BSE_EQ
BSE,SINGERIND,SINGERIND,505729,BSE_EQ
BSE,SINNAR,SINNAR,509887,BSE_EQ
BSE,SIPL,SIPL,526839,BSE_EQ
BSE,SIRCA,SIRCA,543686,BSE_EQ
BSE,SIROHIA,SIROHIA,538667,BSE_EQ
BSE,SIS,SIS,540673,BSE_EQ
BSE,SISL,SISL,543598,BSE_EQ
BSE,SITAENT,SITAENT,512589,BSE_EQ
BSE,SITINET,SITINET,532795,BSE_EQ
BSE,SIYARAM,SIYARAM,544047,BSE_EQ
BSE,SIYSIL,SIYSIL,503811,BSE_EQ
BSE,SIZEMASTER,SIZEMASTER,513496,BSE_EQ
BSE,SJCORP,SJCORP,504398,BSE_EQ
BSE,SJS,SJS,543387,BSE_EQ
BSE,SJVN,SJVN,533206,BSE_EQ
BSE,SKCIL,SKCIL,530977,BSE_EQ
BSE,SKFINDIA,SKFINDIA,500472,BSE_EQ
BSE,SKFINDUS,SKFINDUS,544572,BSE_EQ
BSE,SKIEL,SKIEL,542728,BSE_EQ
BSE,SKIFL,SKIFL,542146,BSE_EQ
BSE,SKIPPER,SKIPPER,538562,BSE_EQ
BSE,SKL,SKL,540269,BSE_EQ
BSE,SKM,SKM,544584,BSE_EQ
BSE,SKMEGGPROD,SKMEGGPROD,532143,BSE_EQ
BSE,SKPMIL,SKPMIL,500388,BSE_EQ
BSE,SKPSEC,SKPSEC,531169,BSE_EQ
BSE,SKRABUL,SKRABUL,531506,BSE_EQ
BSE,SKYBIOTECH,SKYBIOTECH,512036,BSE_EQ
BSE,SKYGOLD,SKYGOLD,541967,BSE_EQ
BSE,SKYIND,SKYIND,526479,BSE_EQ
BSE,SKYLMILAR,SKYLMILAR,505650,BSE_EQ
BSE,SLSTLQ,SLSTLQ,521161,BSE_EQ
BSE,SMALL250,SMALL250,544605,BSE_EQ
BSE,SMALLADD,SMALLADD,544654,BSE_EQ
BSE,SMALLCAP,SMALLCAP,544130,BSE_EQ
BSE,SMALLIETF,SMALLIETF,544795,BSE_EQ
BSE,SMARITIME,SMARITIME,544056,BSE_EQ
BSE,SMARTFIN,SMARTFIN,539494,BSE_EQ
BSE,SMARTLINK,SMARTLINK,532419,BSE_EQ
BSE,SMARTWORKS,SMARTWORKS,544447,BSE_EQ
BSE,SMAUTO,SMAUTO,543065,BSE_EQ
BSE,SMCGLOBAL,SMCGLOBAL,543263,BSE_EQ
BSE,SMCREDT,SMCREDT,532138,BSE_EQ
BSE,SMEL,SMEL,541799,BSE_EQ
BSE,SMFIL,SMFIL,513418,BSE_EQ
BSE,SMGOLD,SMGOLD,542034,BSE_EQ
BSE,SML,SML,539378,BSE_EQ
BSE,SML100CASE,SML100CASE,544507,BSE_EQ
BSE,SMLMAH,SMLMAH,505192,BSE_EQ
BSE,SMLT,SMLT,540393,BSE_EQ
BSE,SMR,SMR,544774,BSE_EQ
BSE,SMRUTHIORG,SMRUTHIORG,540686,BSE_EQ
BSE,SMSPHARMA,SMSPHARMA,532815,BSE_EQ
BSE,SMTEL,SMTEL,538563,BSE_EQ
BSE,SNIM,SNIM,539911,BSE_EQ
BSE,SNL,SNL,505827,BSE_EQ
BSE,SNOWMAN,SNOWMAN,538635,BSE_EQ
BSE,SNXT30BEES,SNXT30BEES,544415,BSE_EQ
BSE,SNXT50BEES,SNXT50BEES,542747,BSE_EQ
BSE,SNXT50BETA,SNXT50BETA,542513,BSE_EQ
BSE,SOBHA,SOBHA,532784,BSE_EQ
BSE,SOBME,SOBME,512014,BSE_EQ
BSE,SODHACAP,SODHACAP,544560,BSE_EQ
BSE,SOFCOM,SOFCOM,538923,BSE_EQ
BSE,SOFTRAKV,SOFTRAKV,531529,BSE_EQ
BSE,SOFTTECH,SOFTTECH,543470,BSE_EQ
BSE,SOLARA,SOLARA,541540,BSE_EQ
BSE,SOLARINDS,SOLARINDS,532725,BSE_EQ
BSE,SOLARIUM,SOLARIUM,544354,BSE_EQ
BSE,SOLARWORLD,SOLARWORLD,544532,BSE_EQ
BSE,SOLIDSTON,SOLIDSTON,513699,BSE_EQ
BSE,SOLIMAC,SOLIMAC,522152,BSE_EQ
BSE,SOLVEX,SOLVEX,544539,BSE_EQ
BSE,SOMANYCERA,SOMANYCERA,531548,BSE_EQ
BSE,SOMATEX,SOMATEX,521034,BSE_EQ
BSE,SOMICONVEY,SOMICONVEY,533001,BSE_EQ
BSE,SONACOMS,SONACOMS,543300,BSE_EQ
BSE,SONAL,SONAL,538943,BSE_EQ
BSE,SONALAD,SONALAD,526901,BSE_EQ
BSE,SONALIS,SONALIS,543924,BSE_EQ
BSE,SONATSOFTW,SONATSOFTW,532221,BSE_EQ
BSE,SOTL,SOTL,524667,BSE_EQ
BSE,SOURCEIND,SOURCEIND,521036,BSE_EQ
BSE,SOURCENTRL,SOURCENTRL,531398,BSE_EQ
BSE,SOUTHBANK,SOUTHBANK,532218,BSE_EQ
BSE,SOUTHERNIN,SOUTHERNIN,540174,BSE_EQ
BSE,SOUTHMG,SOUTHMG,513498,BSE_EQ
BSE,SOUTHWEST,SOUTHWEST,543986,BSE_EQ
BSE,SOUTLAT,SOUTLAT,514454,BSE_EQ
BSE,SOVERDIA,SOVERDIA,523826,BSE_EQ
BSE,SPACAPS,SPACAPS,542376,BSE_EQ
BSE,SPACEINCUBA,SPACEINCUBA,541890,BSE_EQ
BSE,SPAL,SPAL,540048,BSE_EQ
BSE,SPANDANA,SPANDANA,542759,BSE_EQ
BSE,SPAR,SPAR,531370,BSE_EQ
BSE,SPARC,SPARC,532872,BSE_EQ
BSE,SPARKLEGR,SPARKLEGR,530037,BSE_EQ
BSE,SPCAPIT,SPCAPIT,530289,BSE_EQ
BSE,SPECFOOD,SPECFOOD,531982,BSE_EQ
BSE,SPECIALITY,SPECIALITY,534425,BSE_EQ
BSE,SPECTRA,SPECTRA,513687,BSE_EQ
BSE,SPECTRUM,SPECTRUM,544386,BSE_EQ
BSE,SPELS,SPELS,517166,BSE_EQ
BSE,SPENCERS,SPENCERS,542337,BSE_EQ
BSE,SPENTA,SPENTA,526161,BSE_EQ
BSE,SPIC,SPIC,590030,BSE_EQ
BSE,SPICEISLIN,SPICEISLIN,526827,BSE_EQ
BSE,SPICEJET,SPICEJET,500285,BSE_EQ
BSE,SPICELOUNG,SPICELOUNG,539895,BSE_EQ
BSE,SPINAROO,SPINAROO,544392,BSE_EQ
BSE,SPITZE,SPITZE,543464,BSE_EQ
BSE,SPL,SPL,544035,BSE_EQ
BSE,SPLIL,SPLIL,532651,BSE_EQ
BSE,SPLPETRO,SPLPETRO,500405,BSE_EQ
BSE,SPML,SPML,544738,BSE_EQ
BSE,SPMLINFRA,SPMLINFRA,500402,BSE_EQ
BSE,SPORTKING,SPORTKING,539221,BSE_EQ
BSE,SPRAYKING,SPRAYKING,540079,BSE_EQ
BSE,SPRIGHT,SPRIGHT,531205,BSE_EQ
BSE,SPSL,SPSL,533110,BSE_EQ
BSE,SPTRSHI,SPTRSHI,519238,BSE_EQ
BSE,SPVGLOBAL,SPVGLOBAL,512221,BSE_EQ
BSE,SRAMSET,SRAMSET,531359,BSE_EQ
BSE,SRD,SRD,542232,BSE_EQ
BSE,SRECR,SRECR,514248,BSE_EQ
BSE,SREEL,SREEL,535601,BSE_EQ
BSE,SRESTHA,SRESTHA,539217,BSE_EQ
BSE,SRF,SRF,503806,BSE_EQ
BSE,SRGFFL,SRGFFL,536710,BSE_EQ
BSE,SRGHFL,SRGHFL,534680,BSE_EQ
BSE,SRHHYPOLTD,SRHHYPOLTD,532842,BSE_EQ
BSE,SRICC,SRICC,518053,BSE_EQ
BSE,SRIGEE,SRIGEE,544399,BSE_EQ
BSE,SRIKPRIND,SRIKPRIND,514442,BSE_EQ
BSE,SRINACHA,SRINACHA,521234,BSE_EQ
BSE,SRM,SRM,544158,BSE_EQ
BSE,SRMCL,SRMCL,521178,BSE_EQ
BSE,SRMENERGY,SRMENERGY,523222,BSE_EQ
BSE,SRSOLTD,SRSOLTD,543615,BSE_EQ
BSE,SRTL,SRTL,544716,BSE_EQ
BSE,SRUSTEELS,SRUSTEELS,540914,BSE_EQ
BSE,SSDL,SSDL,544230,BSE_EQ
BSE,SSL,SSL,544251,BSE_EQ
BSE,SSMD,SSMD,544621,BSE_EQ
BSE,SSPDL,SSPDL,530821,BSE_EQ
BSE,SSPNFIN,SSPNFIN,539026,BSE_EQ
BSE,SSTL,SSTL,543461,BSE_EQ
BSE,SSWL,SSWL,513262,BSE_EQ
BSE,SSWRL,SSWRL,513488,BSE_EQ
BSE,STAL,STAL,544171,BSE_EQ
BSE,STALLION,STALLION,544342,BSE_EQ
BSE,STANBIK,STANBIK,544659,BSE_EQ
BSE,STANCAP,STANCAP,511700,BSE_EQ
BSE,STANLEY,STANLEY,544202,BSE_EQ
BSE,STANPACK,STANPACK,530931,BSE_EQ
BSE,STANROS,STANROS,506105,BSE_EQ
BSE,STAR,STAR,532531,BSE_EQ
BSE,STARCEMENT,STARCEMENT,540575,BSE_EQ
BSE,STARDELTA,STARDELTA,539255,BSE_EQ
BSE,STARHEALTH,STARHEALTH,543412,BSE_EQ
BSE,STARHFL,STARHFL,539017,BSE_EQ
BSE,STARIMAGIN,STARIMAGIN,544482,BSE_EQ
BSE,STARLENT,STARLENT,540492,BSE_EQ
BSE,STARLOG,STARLOG,520155,BSE_EQ
BSE,STARPAPER,STARPAPER,516022,BSE_EQ
BSE,STARSOURCE,STARSOURCE,506365,BSE_EQ
BSE,STARTECK,STARTECK,512381,BSE_EQ
BSE,STCINDIA,STCINDIA,512531,BSE_EQ
BSE,STCORP,STCORP,514197,BSE_EQ
BSE,STDBAT,STDBAT,504180,BSE_EQ
BSE,STDSFAC,STDSFAC,526231,BSE_EQ
BSE,STEELCAS,STEELCAS,513517,BSE_EQ
BSE,STEELXIND,STEELXIND,534748,BSE_EQ
BSE,STEL,STEL,533316,BSE_EQ
BSE,STELLANT,STELLANT,526071,BSE_EQ
BSE,STELLAR,STELLAR,536738,BSE_EQ
BSE,STEP2COR,STEP2COR,531509,BSE_EQ
BSE,STERPOW,STERPOW,513575,BSE_EQ
BSE,STERTOOLS,STERTOOLS,530759,BSE_EQ
BSE,STHINPA,STHINPA,516108,BSE_EQ
BSE,STL,STL,540738,BSE_EQ
BSE,STLNETWORK,STLNETWORK,544395,BSE_EQ
BSE,STLSTRINF,STLSTRINF,513173,BSE_EQ
BSE,STLTECH,STLTECH,532374,BSE_EQ
BSE,STML,STML,543622,BSE_EQ
BSE,STOVACQ,STOVACQ,504959,BSE_EQ
BSE,STOVEKRAFT,STOVEKRAFT,543260,BSE_EQ
BSE,STRAEXPO,STRAEXPO,541633,BSE_EQ
BSE,STRATMONT,STRATMONT,530495,BSE_EQ
BSE,STRGRENWO,STRGRENWO,526500,BSE_EQ
BSE,STUDDS,STUDDS,544599,BSE_EQ
BSE,STYL,STYL,544533,BSE_EQ
BSE,STYLAMIND,STYLAMIND,526951,BSE_EQ
BSE,STYLEBAAZA,STYLEBAAZA,544243,BSE_EQ
BSE,STYRENIX,STYRENIX,506222,BSE_EQ
BSE,SUBAM,SUBAM,544267,BSE_EQ
BSE,SUBEXLTD,SUBEXLTD,532348,BSE_EQ
BSE,SUBROS,SUBROS,517168,BSE_EQ
BSE,SUBSM,SUBSM,530231,BSE_EQ
BSE,SUCROSA,SUCROSA,530883,BSE_EQ
BSE,SUDAI,SUDAI,506003,BSE_EQ
BSE,SUDARCOLOR,SUDARCOLOR,506390,BSE_EQ
BSE,SUDARSCHEM,SUDARSCHEM,506655,BSE_EQ
BSE,SUDARSHAN,SUDARSHAN,543828,BSE_EQ
BSE,SUDEEPPHRM,SUDEEPPHRM,544619,BSE_EQ
BSE,SUDTIND-B,SUDTIND-B,521113,BSE_EQ
BSE,SUERYAAKNI,SUERYAAKNI,540318,BSE_EQ
